,id,title,detail,condition,is_completed,price,location,source,model,model_type,log_price
1327,81a5b290-d625-4b06-a401-0512342633f8,스토케 익스플로리 (v4) 한정판,"2015년 가을에 선물받고 일년정도 사용하다 쭉 보관만 해서 실사용 기간 짧습니다. 당시 200만원 정도의 고가 한정라인으로 알고있어요. 전반적으로 상태좋고 깔끔하구요, 구성품은 바닥 시계 방향으로 스트라이프->올검으로 바꿀수 있는 후드 (미사용) 우산 (미사용) 모기장 (미사용) 레인커버 (미사용) 입니다. 직거래는 송파구 장지동에서 했으면 합니다. 부피가 있어서 차로 오셔야되요!",,False,220000.0,,naver,explori,,12.301387370778713
1328,81a7520b-9153-49da-9dee-3514196c5700,스토케 유모차,스토케 유모차입니다 둘째까지 생겨서 처분 하려고 합니다. 바퀴 잘 굴러가요. 오늘 가져가실분만 연락 부탁드려요.,,True,48000.0,경기도,daangn,,,10.778977123006351
1329,81bbd1ba-fb80-4022-8e46-28a6cafdb406,스토케유모차 이너시트,사용감 많아서 나눔합니다 혹시 필요하신 분 있으시면 가져가세요 고덕센트럴아이파크 문고리거래원합니다,사용감 많음,True,45000.0,서울특별시,daangn,,,10.714439990727769
1330,81d8df20-2a17-49c3-bcf4-ef4f2a19a0e9,스토케 유모차+ 세발자전거,"롯데백화점대구점에서 구입한 유모차고, 여자아이 혼자서 1년정도 사용하고 잘 보관하여 깨끗해요 큰바퀴(뒷바퀴)2개는 커버 씌워써서 커버 벗겨내면 새거예요^^ *풋머프 *신생아패드 *레인커버 *모기장 *바람막이 *컵홀더 *유모차 라이너(겨울용, 여름용) 유모차하시면 자전거 같이 드려요~ 자전거도 여아 혼자사용 상태 좋아요^^",사용감 적음,True,300000.0,,daangn,,,12.611541086966117
1331,82214d19-c7de-4a77-a77c-914e74cfac4f,스토케 v3유모차,스토케 v3 유모차 팔아요!! 세탁 업체 맡겨서 완료한 생태입니다 사진찍을려고 비닐 잠시 뺐습니다.,,True,80000.0,대전광역시,daangn,,,11.289794413577894
1332,8233e6e9-dfdd-40e1-81ee-714e544abb8c,스토케 YOYO 유모차,스토케 베이비젠 요요2고 다른 유모차에 비해 핸들링이 훨씬 부드러워서 손목 무리가 안갑니다. 전문 세탁 업체에 맡겨서 4만원주고 깨끗하게 세탁 마친 상태입니다.,사용감 적음,True,130000.0,경기도,daangn,yoyo,,11.775297421715829
1333,823c5ee5-75d9-4881-bc22-116820b13578,스토케 스쿠트 유모차,"작년에 당근에서 구입 후 한번도 사용 안했습니다 스토케 스쿠트 유모차입니다 색상은 사진과 같습니다 - 휴대성과 편안함이 좋아요 - 좁은 공간에서도 회전이 용이합니다 - 양방향 시트, 넉넉한 수납 공간이 특징입니다 - 발판과 핸들 조절 가능",,True,48000.0,서울특별시,daangn,scoot,,10.778977123006351
1334,8284e403-a417-49d8-954a-7135bce9d065,스토케 유모차,"엄마까투리 까꿍 에코 세찌10,000원감삼동·10일 전쁘띠메종 층간소음 매트100,000원감삼동·1개월 전아가방 한복30,000원감삼동·7개월 전돗투돗 바람막이10,000원감삼동·10개월 전",사용감 많음,True,60000.0,대구광역시,daangn,,,11.002116507732016
1335,8286f1d7-5e4e-4e19-a84d-73fa057f284e,스토케 절충형 유모차,"스토케 절충형 유모차 판매합니다 누워서 타야하는 신생아 부터 앉아서 타야하는 돌 이후 아이도 탈 수 있어요~ 기울기는 3단계 조절 됩니다 밑에 바구니가 큰 편이라 이것저것 싣고 다니기도 좋았어요 방풍커버와 여름용 모기장, 쿠션도 같이 드릴게요 문고리 거래만 하겠습니다",,True,45000.0,부산광역시,daangn,,절충형,10.714439990727769
1336,8289b9ce-6a15-4960-88f6-9f7375c7faa2,스토케 유모차 팝니다,스토케 익스플로리v5 애슬레저코랄 스토케 모기장+스토케 레인커버 포함입니다 새상품 구입(2019년)했었고 실사용 몇 번 안한지라 상태 좋습니다 살 때 150가량 했었는데 더이상 필요하지 않아 판매합니다 크기가 제법있어 직접 가지러 오셔야합니다,새 상품,True,180000.0,서울특별시,daangn,explori,,12.100717685412471
1337,829651e0-caf8-47af-8806-46006b127853,스토케 비트 절충형 유모차,스토케 비트 장바구니 크서 편리하고 앞보기 뒤보기 다 가능해서 편해요 기스 부분은 사진으로 첨부했고 그외에 상태 좋아요 위치는 덕은동이고 문고리 거래 원해요 :),사용감 많음,True,90000.0,경기도,daangn,beat,절충형,11.407576060361786
1338,82ae83c7-b01d-4d9e-abe1-30bbacdb6a02,스토케유모차,스토케v4입니다 디럭스유모차라 안정감있고 핸들링 좋아요 사용감은 있으나 깨끗합니다 사진에 보이는 구성품 그대로 드립니다 신생아시트도 있습니다. 신생아때부터 디럭스 쓰다가 절충형 쓰고 인제 유아자전거로 넘어갔어요 애들은 시기마다 바꿔야하니 중고로 저렴하게 사용하시면 좋으실것같아요,사용감 적음,True,50000.0,,daangn,,절충형,10.819798284210286
1339,82d53600-541f-4802-ab72-4d2d74860268,스토케 유모차,"스토케 유모차입니다. 구성품: 모기장, 컵홀더 상태 양호하고 바로 태우셔도 될 것 같아요.",,True,80000.0,세종특별자치시,daangn,,,11.289794413577894
1340,82d78914-b113-464e-a4a2-05c335fb296d,스토케 익스플로리 V5 디럭스유모차 블랙바디 애슬레저코랄색상,"언니에게 물려받아 전문세탁후 사용하다 휴대용 유모차로 갈아탔어요 사용감 있지만 세탁(전문세탁 아님)되어있어 바로 사용가능합니다 구성품 많아요 고급스러운 블랙바디입니다^^ 구성 스토케 유모차 코랄 신생아패드 매쉬 유모차라이너 스토케 풋머프 스토케 가방 유모차가방 그레이 방한커버 베이지 방풍커버 레인커버 컵홀더 발판 손잡이 매쉬 커버 중고인점 감안해서 구매결정해주세요 직거래 장소는 야외음악당로57길 31 베스트하우스입니다 예민엄빠, 떠보시는분 사양합니다 바로 오실분만 연락주세요 가격조정 어려운점 양해부탁드리고, 평일 근무시간에는 바로바로 답변 못드리는점 양해부탁드립니다",사용감 많음,True,170000.0,,daangn,explori,디럭스,12.04355959836804
1341,830bdb29-a16f-4a45-8d6a-83c6761e99c2,스토케 익스플로리 v6 유모차,재당근입니다. 사용감은 사진 참고해주시고 세탁을 못 해서 세탁하시고 사용하세요. 구성 레인커버 : 스토케 풋커버 : 스토케 컵홀더 : 호환제품 손잡이커버 : 맘네스트 이전 버전들과 차이점 커진 장바구니 길어진 차양막 쉬워진 폴딩 쉬워진 시트분리(발판떼지 않고 가능)  문앞 비대면 거래  위치 - 정관 모전리 이지더원2차  판매 물품 반품 및 환불 불가,사용감 많음,True,200000.0,,daangn,explori,,12.206077645517674
1342,830ceb62-2f0a-46e8-9a9b-4df86ee8db7f,미니 버기 유모차 절충형 XL,절충형 유모차 완전 튼튼하고 가볍고 휴대 정말 편합니다. 거의 180도 누워 커버로 완전 밀폐도 가능하여 아이 스토케 거들다 보지도 않아요. 흔들림거의 없고 핸들링 스토케만큼 좋습니다.,,True,50000.0,,daangn,,절충형,10.819798284210286
1343,8333f7aa-5c9d-4fbf-aec6-e88c19fe2ce8,스토케 익스플로리 V4 유모차 오렌지,"스토케 익스플로리 V4 유모차 오렌지 물려받아서 사용한거라 사용감은 있습니다. 시트는 세탁하고 사용하세요. 컵홀더, 발받침대 모두 드립니다. 예민맘은 피해주세요 부피가 있어서 직접 와주셔야 합니다. 중고거래 특성상 환불은 불가 합니다",사용감 많음,True,130000.0,경기도,daangn,explori,,11.775297421715829
1344,833b94f0-3dc5-44d0-ac13-7e9603536f57,stokke 디럭스 유모차,1년 사용 하였습니다. 아기가 또래에 비해 덩치가 커서 눕히면 발이 튀어 나옵니다. 그래서 나눔 할 시기라 생각하여 나눔 합니다. 정말 유용하게 잘 사용하였습니다. 방풍 커버포함 모두 함께 판매합니다. 유모차 사용상에 문제는 전혀 없으면 정말 상세히 보지 않는 이상 특별한 오염이나 얼룩또한 없습니다. 아기 태어난 이후 1년까지 사용 할 수 있을 것 같습니다 .,사용감 많음,True,50000.0,인천광역시,daangn,,디럭스,10.819798284210286
1345,836abed1-8a00-4d89-b3c8-2d8d809ebc40,스토케유모차,안녕하세요~~ 연식이 좀 있는 스토케예요~~ 커버두개는 정품이 아니예요~~레인커버만 정품이예요~튼튼하고 좋은제품이라서 오래되도 잘타고 다녔어요~핸들링도 아직 너무 좋아요~ 나눔할께요~필요하신분 연락주세요~,사용감 많음,True,81000.0,대전광역시,daangn,,,11.302216779257382
1346,83b0fdbd-22ea-4d4a-9fba-47b262c1454a,스토케 디럭스 유모차,스토케 디럭스 유모차 입니다. 상태 양호하고 업체세탁까지 다 마친상태입니다. 거래하시면 모기장과 커버(스토케상품아님x) 같이 드려요 비닐에 싸서 보관중입니다. 덕은지구 입니다.,,True,150000.0,경기도,daangn,,디럭스,11.918397239722838
1347,83d9872e-b970-4eba-9883-0ddb90814095,스토케 절충형 유모차 비트 블랙색상,스토케 절충형 모델 비트입니다 정품등록되어있습니다 정확히 기억안나는데 3-4년전?구매입니다 실사용은 1년반정도 되는것 같습니다 전체적으로 상태 양호하나 벨트부분 어깨끈 한개 분실된 상태입니다 사용상 큰불편은 없습니다 시트세탁해놓고 보관중입니다 둔촌동 혹은 대치동에서 거래가능합니다,사용감 적음,True,150000.0,서울특별시,daangn,beat,절충형,11.918397239722838
1348,8400b5a0-191e-4d31-bb1e-eb43560c1078,스토케 v3 디럭스 유모차,"신세계 상품권 42만원을 40만원에 팝니다.400,000원양정동·1일 전",,True,63000.0,울산광역시,daangn,,디럭스,11.050905878263569
1349,84196dcf-e0c3-4b9e-971b-9e695c10aca0,스토케 유모차 정리해요~,스토케 유모차 판매해요~ 휴대용으로 접히는 유모차 이지만 일반적인 휴대용과는 전혀틀리네요~ 애기 어릴때 잘 사용했고 지금은 아기가 커서 유모차는 필요없어 판매합니다. 유모차 구매하시는분께 아기 수영 보조용품도 함께 드려요~~^^,,True,40000.0,,daangn,,,10.59665973278358
1350,842ad035-0101-457b-a6eb-8df0faebd910,스토케 익스플로리 시블링 보드,"구름 책꽂이10,000원계양3동·17일 전앱솔루트 L 젖꼭지 (12개월 이후)나눔계양3동·3개월 전그린핑거,유미 젖병 나눔가격 없음계양3동·3개월 전",,True,40000.0,인천광역시,daangn,explori,,10.59665973278358
1351,8440b382-6f00-4ddf-92a3-65581ccbfa32,스토케 디럭스 유모차 트레일즈,"스토케 디럭스 유모차 트레일즈 재당근합니다 ^^ 친정에서 쓴다고 당근으로 구매해서 잘 쓰고 내놓습니다. 당근해올때 깨끗한 상품으로 거래해왔고, 지금도 충분히 깨끗한 편인것 같아요! 저희 아기는 7개월까지 잘 썼고 이제 휴대용 유모차로 넘어가도 될것 같아서 본가 온김에 내놓습니다 :) 디럭스 유모차 비싼데 아기가 어릴땐 밖에 잘 나가기도 힘들기 때문에 당근으로 거래하시고 재판매하시는거 강추드려요!! (7개월 이전에 절충형이나 휴대용 쓰시는건 정말 비추입니다.. 아기를 위해 디럭스 꼭 써주세요) 이 제품 장점은 1. 정말 튼튼하다. 바퀴가 큼직해서 울퉁불퉁한 길도 아기 머리 흔들리지 않고 잘 갈 수 있어요 2. 장바구니가 크다. 마트갈때 잘 썼습니다 :) 3. 아기가 잘 누워 있는다. 스토케 브랜드가 있는 제품이여선지 처음부터 저희 아기는 좋아했어요 ㅎㅎ 4. 핸들링 좋아요. 본가에서 부가부, 잉글레시나 디럭스까지 써봤는데 스토케가 핸들링은 가장 마음에 들었습니다. 단점은 무겁고 큽니다 ㅠㅠ 세단 차량에는 아마 안들어갈 것 같아요… 폴딩해도 커요..!! (그만큼 아기들에게 튼튼한 유모차입니다. 머리가 흔들리지 않아요 ㅎㅎ) 큰 차량을 갖고 계시거나 근처에 사시는 분이 가져가시면 좋을것 같습니다. 원하신다면 방풍커버도 드릴게요!(얼마 안써서 거의 새상품이에요.. ㅠㅠ) 사진으로 자세히 봐주시고 구매 문의주세요",새 상품,True,120000.0,,daangn,trailz,절충형,11.695255355062796
1352,844674e3-5eb7-434c-810b-cbf2b67457b7,스토케 유모차 (풀 세트),"판매완료8월 22일 금요일 삼성VS 키움 외야지정석 RF-7 4연석(통로석)44,000원신서동·7시간 전",,True,100000.0,,daangn,,,11.51293546492023
1353,848207be-0291-4de5-b86d-f47f109c79e1,유모차스토케,"s25 플러스 a급 256판매합니다. 케이스도 드릴게요780,000원신암1동·1일 전",사용감 적음,True,50000.0,대구광역시,daangn,,,10.819798284210286
1354,84a8d299-7cd8-4a65-84b7-d23af88bd65e,싸이벡스 카시트 스토케 유모차 미고 유모차,싸이벡스 카시트 쉴드는 새거입니다. 스토케는 브레이크 고장입니다. 미고 유모차는 손잡이가 많이 까졌습니다. 유모차커버 우산도 있습니다. 3가지 다 세탁해서 쓰셔야합니다.,,True,70000.0,부산광역시,daangn,,,11.156264806643742
1355,84b281db-100c-4627-a054-ebcfcd82691d,스토케 유모차 팝니다,"스토케 유모차 판매합니다 깨끗하게 사용했습니다 소독 티슈로 매번 닦아가면서 사용했어요! 손잡이에는 약간의 긁힘있습니다 ~ 사용하는데에는 지장 없어요!(사진참조) 유모차 레드컬러쨍하니 이뻐서 구매해서 사용했어요 실제로 보면 더이뻐요!ㅎㅎ 구성품은 사진상에 보이는 우산, 방풍커버, 겨울방한용품,커버들까지 다 있습니다~ 다드릴께요! 구매하실분은 쪽지주세요 ! 중고인점 감안해주시고 교환,반품 안됩니당 육아중이라서 비대면 문고리거래 할께요 연락주세요!ㅎㅎ",사용감 적음,True,70000.0,,daangn,,,11.156264806643742
1356,84c07623-51c1-44fb-b6a0-39a7ff1d4fd6,스토케 베이비젠 요요2 스톤컬러 휴대용 유모차 팔아요,스토케 베이비젠 요요2 스톤 컬러 휴대용 유모차 판매합니다 - 모델명: YOYO2 - 색상: 스톤 - 추천 연령: 6개월 ~ 48개월 (최대 22kg) - 초경량: 6.2kg - 기내 반입 가능 사이즈 상태는 사진 참고해주세요~ 깨끗합니다,사용감 적음,True,230000.0,울산광역시,daangn,yoyo,,12.345838935721968
1357,84d52292-06d0-41f9-bdbd-2bd18d89cdc8,스토케유모차(상태AA급),상태좋아요 소독도했는데 한두번태우고 외출이없어 보관만하였습니당! 모기장커버 레인보우커버 방한커버 양산 다있습니다 양막하나 더 있어요 손잡이커버 함께 드리겠습니다.,사용감 적음,True,60000.0,,daangn,,,11.002116507732016
1358,84f91109-7cef-4ae8-ae31-1bb14f43ce08,스토케 크루시,스토케 크루시 유모차 잘안타려고해서 작은걸로 바꾸었습니다. 세탁해둔거라 바로 사용하시면 됩니다. 키트도 같이드립니다. 집에 아기가있어서 비대면거래 가능합니다.,,True,80000.0,울산광역시,daangn,crusi,,11.289794413577894
1359,85029605-d7d4-4bc4-9a03-34a0ba4f33c4,스토케 디럭스 유모차,"스토케 디럭스 유모차 판매합니다 - 시트 높이 조절 가능 - 양대면 기능으로 아기와 마주보며 외출 가능 - 신생아부터 사용가능 (아기에 따라 더 오래 탈 수도 있지만 돌까지 충분히 타실 수 있을거에요~) - UV 차단 캐노피  컵홀더 포함, 퍼플시트/우산 포함, 방풍커버 포함 입니다!  한 달 가량 사용 후 새 유모차 뽑아서 판매해요~ 세탁업체 맡겨서 사용 후 몇 번 안 끌고 판매하게 되서 세탁비 포함해서 판매합니당~~ 유모차 깨끗이 닦아놨는데 원하시면 한 번 더 닦아드릴게용~  확실히 디럭스라서 튼튼하고 높이가 높아서 아기가 누워있으면 매우 잘 보여요! 하실 분 편히 연락주세요~",사용감 적음,True,70000.0,,daangn,,디럭스,11.156264806643742
1360,8534814d-4fcf-4429-96b5-183e9a8e3f2e,스토케유모차,"판매완료한화이글스 최재훈 레플리카 유니폼, 응원봉 세트25,000원홍도동·11시간 전",,True,130000.0,대전광역시,daangn,,,11.775297421715829
1361,8535f35b-6a8d-47ee-85fc-1dac5c4b57b4,스토케 유모차 팝니다,"스너그맥스 Vickers 500 파워뱅크300,000원방어동·6일 전스너그맥스 Vickers 500 파워뱅크300,000원남외동·6일 전엑사이더 폼롤러 3종 세트30,000원방어동·6일 전엑사이더 폼롤러 3종 세트30,000원남외동·6일 전차량용 롤 커튼15,000원방어동·6일 전차량용 롤 커튼15,000원남외동·6일 전",,True,257000.0,울산광역시,daangn,,,12.456835254920373
1362,8536f44c-4752-454b-baae-be316d2a881d,스토케 디럭스 유모차,당근으로 나눔받았던 유모차 재당근합니다 커버 전부 다 벗겨서 완전 다 세탁했는데 두 번밖에 못 태웠네요 가지러오셔야합니다 정관 해모로입니다,사용감 많음,True,300000.0,,daangn,,디럭스,12.611541086966117
1363,8559f9d9-d316-4c0f-bc29-51286c157e81,스토케 유모차,세탁은 분리해서 하나하나 다했어요 방에 보관중 그래도 그냥둔거라 가져가심 먼지 정도는~~~,,True,40000.0,대구광역시,daangn,,,10.59665973278358
1364,857f8a48-7016-4cf6-a8d8-e727d8481773,스토케 유모차 유모차시트 쿠션,"삼성 BESPOKE 세탁기24 건조기20 그랑데 AI 세탁타워1,000,000원등촌동·2일 전",,True,45000.0,서울특별시,daangn,,,10.714439990727769
1365,858ac1eb-d65d-4cf3-9e8d-f417d3e8d3ec,스토케 유모차 v6,"21년 12월생 아이가 새상품 선물 받아서 사용했습니다. 유모차를 그닥 좋아하지 않는 아이여서 실사용 횟수 30회 미만 될 것 같고, 동네 마실용으로만 이용했습니다. 팔기에 아까워서 계속 가지고 있었는데 이젠 아이가 정말 커버려서 24년부턴 보관만 하다 내놓습니다. 유모차계의 벤츠라고 하죠? 핸들링 정말 좋고 바퀴도 부드럽게 굴러가서 승차감도 좋습니다!",새 상품,True,315000.0,경기도,daangn,,,12.660331092405906
1366,85948ab8-ca0c-4eb7-a12e-686bbd8e52a8,스토케 유모차 브라운,"스토케 유모차 브라운 색상 판매합니다 아이가 커서 내놓아요~ - 권장 사용 연령: 6개월부터 48개월 - 시트 높이 조절 가능, 양대면 가능 - 시트 2개(2개 가능 두아이 어릴때 사용함) 사진에 보이는 구성품 모두 드립니다! (레인커버 포함) 참고로 선물받은거고 오래전이라 모델이런건 기억이 나지 않아요. 부피가 있어서 직접 가지러 오셔야 합니다.(삼송역 근방)",,True,50000.0,경기도,daangn,,,10.819798284210286
1367,85a56eb2-bdb1-4efc-9733-e4360a076abe,스토케 유모차,"스토케 유모차 판매해요 ~ 한정판 색이고요 ~ 구매한지는 좀 되었지만 관리 잘해서 상태 좋습니다 ^^! 밑에 장바구니 쪽 플라스틱 끼우는 고리 부분 한쪽이 빼다가 뜯겼는데 쓰는데 지장이 없고요 ~  색바램이 좀 있으나 이상할 정도가 아니라서 저는 잘 썼습니다 ^^ 그 외 생활 기스 , 흠집 살짝살짝 있고 다른 하자 부분은 없습니다 ~ 사진 그대로 고요 세탁 완료해서 커버 씌워놨고 구성품은 사진 그대로 다 드려요 ~ (장바구니 안에 모기장 있습니다)",사용감 많음,True,90000.0,경기도,daangn,,,11.407576060361786
1368,85c3d36b-64e6-4552-9bb7-ff9fcbb7dd2b,스토케 블랙에디션 디럭스 유모차 팔아요,"스토케 블랙에디션 디럭스 유모차 팔아요~ 저도 물려받은 사용 상품이라서 스크래치는 조금씩은 있어요 물려 받은 후, 세탁은 1번했고 실사용은 2번 했습니다. 스크래치 및 컨디션에 예민하신 분들은 참고해서 봐주시길 바래요~ 모기망 커버랑 레인커버는 있어요 모기망 커버는 따로 구매한 상품이고 레인커버는 세탁 맡기고 꺼내지도 않았습니다. **중고 상품인 만큼 교환 및 환불은 안되는 점 숙지 부탁드립니다.** 거주동네는 내발산동이고 육아중이라서 문고리 거래만 가능합니다~",사용감 적음,True,200000.0,서울특별시,daangn,,디럭스,12.206077645517674
1369,85c87bf9-9d40-4fc1-99df-2a0376a63ad3,스토케 익스플로리 V3 유모차,스토케 익스플로리 V3 유모차입니다 색상은 멜란지예요 구입후 해외거주로 몇번안태우고 잘보관했었습니다. 구성품-컵홀더 신생아시트 우산 모기장,,True,110000.0,서울특별시,daangn,explori,,11.60824473564232
1370,85e1779d-b027-43f9-bba5-0f18f98054c9,스토케 유모차,"친정용으로 당근했다가 안써서 그대로 재당근합니다~ 방풍커퍼, 컵홀더 더 있어요! 발판있는데 빼놓고 사진찍었네요 ㅎㅎ 깨끗합니다 *몽슈레 유모차라이너 두개 같이드려요~",사용감 적음,True,75000.0,대전광역시,daangn,,,11.225256725762891
1371,85e86a7e-814d-4cf4-a3bf-2a889ebf0101,스토케 유모차,"스토케 익스플로리 유모차입니다 아이와 함께 외출하기 좋아요! - 높이 조절이 가능해서 아이와 눈높이를 맞출 수 있어요 - 양대면 기능으로 아이가 앞을 보거나 엄마를 볼 수 있어요 - 시트가 편안하고 수납 공간도 넉넉합니다 중고인만큼 생활 스크래치 약간 있어요 예민하신 분은 지나쳐 주시고 꼭 사실분만 챗 주세요 되도록 상세하게 사진첨부 하였으니 잘 보시고 구매 부탁드립니다 원하시면 방풍커버와 컵홀더, 가방걸이 사진에 있는 시트 같이 챙겨드릴게요  육아전쟁으로 인해 답변이 늦을 수 있는 점 양해 부탁드려요 아기가 있어서 문고리거래 희망합니다‍ 선입금 후 상세주소 알려드려요 챗순이 아닌 먼저 가지고 가실 수 있는 분과 거래 원해요",사용감 많음,True,60000.0,경기도,daangn,explori,,11.002116507732016
1372,85fd8ce9-f129-4e91-8f0b-d863e7be485e,스토케 서머 키트,"아이폰12 128기가 뒷면파손 파손폰/부품용120,000원송포동·22시간 전",사용감 많음,True,35000.0,경기도,daangn,,,10.463131911491969
1373,8601ab2d-306a-4d90-b139-ce51eb899d13,스토케V3 유모차,깨끗하게 세척완료된 상태에요사용감 조금있으나 깨끗한 편이에요안전바 하단가방 있습니다뒷편 플라스탁잠금장치는 파손됬는데 이중용도라 사용하시는데 지장은 없어요핸들링좋고 브레이크잘됩니다직거래만 원해요,사용감 적음,False,35000.0,가정1동,bungae,,,10.463131911491969
1374,8665bdaf-07fd-4178-949b-466c86f56076,스토케 디럭스 유모차,여름에 태어난 아기라 어느정도 크고 돌아다닐만 하니 겨울이 돼서 유모차 태울 일이 별로 없었구요 6개월엔 휴대용으로 넘어가서 거의 다섯번도 안탄거같아요.. 저렴하게 가져가세요! 세탁 후 몇번 안타서 세탁 안하고 그냥 타셔도 될거같습니다! 사진 찍기전에 물티슈로 먼지 살짝 닦았더니 얼룩처럼 나왔네요~ 집 안 현관에 보관하다가 사진 찍으려고 잠깐 꺼냈어요~,사용감 많음,True,60000.0,제주특별자치도,daangn,,디럭스,11.002116507732016
1375,868238ff-e50b-4e91-a75f-4d8c3eeaf950,스토케 비트 멜란지블루,스토케 비트 멜란지 블루 유모차입니다 아기가 이제 네 살이라 내놓습니다. 배시넷도 있어서 신생아부터 사용했습니다. 배시넷은 6개월도 사용 안해서 거의 새상품급입니다. 접히는 것도 생각보다 작게 접혀서 트렁크에 잘 들어가고 이거 들고 해외여행도 많이 다녔습니다. - 사용 연령: 신생아 ~ 48개월 - 양대면 가능 - 컵홀더 포함 생활 스크래치 약간 있으니 사진 참고해주세요! 더현대 여의도에서 빌려주는 그 유모차입니다. (재당근 아닙니다),새 상품,True,180000.0,서울특별시,daangn,beat,,12.100717685412471
1376,869b8689-9bc6-490c-bb57-b0d2ac4e63c0,유모차 스토케 디럭스 그레이,"유모차 너무 잘 사용했어요, 베란다에 두니 여전히 아이가 자꾸 태워달라고 하고, 아이에게 유모차는 디럭스가 편한 것 같아요 무엇보다 앞보기가 가능하고 높아서 좋았고 6-12개월 문센 다닐때 아주 잘 사용한 것 같아요 분리가 번거롭지만 6개월 이전에 차타고 외출할때도 종종 사용했고, 대부분 동네 산책용으로 사용했습니다:) 휴대용과 디럭스중에 12개월 이전 아기에게는 디럭스 사용을 추천드려요! 높이 각도 조절 가능해서 앉아 있게도 하고 자면 누워서 재우기에도 좋았어요 방한커버 같이 드려요! 한겨울에 태워도 지퍼 열어보면 안쪽이 후끈후끈하고 아주 따뜻했어요:) 우산은 불편해서 잘 사용 안했어요 실제 사용할때 문제는 없지만 사용감과 잔기스는 많아요! 커버 분리해서 세탁 가능합니다,",사용감 많음,True,100000.0,경기도,daangn,,디럭스,11.51293546492023
1377,86b226cd-de48-46e3-9908-d390367e3787,스토케 유모차 판매합니다,스토케 유모차구요 15년에 구입했는데 저희애가 유모차를 타는걸 싫어해서 사용을 많이 안해서 생활기스 약간 있지만 상태는 좋습니다. 스토케 신생아용 바스켓도 같이 드립니다. 세탁만 한번 맡겨서 쓰시면 용이하게 쓸수있습니다. 혹시나 장난감이나 휴대용 유모차도 필요하시면 같이 드리겠습니다. 연락주세요.,사용감 많음,True,135000.0,부산광역시,daangn,,,11.81303746480054
1378,86d3bf16-db72-4013-9281-ec933483cc60,스토케 디럭스 v6 유모차 (옵션 많이 드림),"옵션까지 총 170만원 수준 유모차를 당근해서 썼어요. 근데 아기가 앞보기를 너무 하고싶어해서 어쩔 수 없이 빨리 휴대용으로 갈아타는 바람에 많이 사용하지 못했습니다. 겨울 커버는 누빔이 가장 따뜻하고 좋습니다. 겨울 누빔커버, 방수커버, 모기장커버, 컵홀더 심지어 유모차 라이너까지 드리니 따로 사실게 하나도 없어요. 전부 다 드립니다. 당근으로 가볍게 몇개월 사용하세요! 옵션: 겨울용 누빔커버, 컵홀더, 방수커버, 모기장커버, 새로 산 유모차 라이너 (전부 사용횟수 적어 상태 매우 좋음) 저는 깨끗한 편이라고 생각하지만, 어쨋든 중고이기 때문에 사용감이 있습니다. 예민하시분은 패쓰해주세요, 환불은 어렵습니다.",사용감 적음,True,250000.0,인천광역시,daangn,,디럭스,12.429220196836384
1379,87163280-8142-41c5-932f-803c7f324185,스토케 유모차,사용감은 있어 한번 유모차 세탁하시고 타시는게 좋아요. 악세사리가 거의 다 있어서 따로 뭘 살필요가 없어요. 방풍커버는 찍찍이쪽이 찢어져서..사진 첨부했어요. 테이프를 붙이거나 해도 될듯한데 저는 그냥 태웠어요. 신생아때는 바퀴 커버도 있어서 울고 안아주기 힘들때 집안에서 태우기도 했어요. -빨리 오실수 있는 분에게 드리고싶어요. -예민하신 분 ×,사용감 많음,True,80000.0,대전광역시,daangn,,,11.289794413577894
1380,871e478e-6c8a-4692-b03a-fede790d2d0f,스토케 유모차 나눔,"아디다스 그리다스 스니커즈 신발 255 사이즈(운동화)31,000원덕암동·15시간 전",,True,180000.0,대전광역시,daangn,,,12.100717685412471
1381,873b0249-1a6a-4d98-a0b8-e08e7b96a519,스토케 익스플로리 유모차 팝니다,사용감은 있지만 나름 깨끗하게 써서 상태 나쁘지 않습니다. 한번 닦아서 사용 하시면 될듯합니다 바퀴도 튼튼하고 좋습니다 이제 아기가 안타서 판매합니다 모기장 및 컵홀더 제외고 방풍커버 포함입니다. 네고 불가이며 꼭 구매하실분만 연락주세요,사용감 적음,True,100000.0,,daangn,explori,,11.51293546492023
1382,873c8809-d499-4be1-9a6b-f8a5aa4d47da,스토케 익스플로러 유모차,"DAY6 The DECADE 이어폰 앨범 분철합니다!(밥프 모십니다)58,000원일원동·7일 전",,True,70000.0,서울특별시,daangn,,,11.156264806643742
